,open,high,low,close,adjclose,volume,ticker
2005-04-30,21.7450008392334,22.264999389648438,21.6200008392334,22.094999313354492,12.71466064453125,56094000,KO
2005-05-07,22.100000381469727,22.375,21.875,22.05500030517578,12.69164752960205,44929600,KO
2005-05-14,22.104999542236328,22.6299991607666,21.864999771118164,22.524999618530273,12.96210765838623,51965400,KO
2005-05-21,22.485000610351562,22.600000381469727,22.375,22.46500015258789,12.927578926086426,38631600,KO
2005-05-28,22.385000228881836,22.46500015258789,21.924999237060547,22.114999771118164,12.726176261901855,43071000,KO
2005-06-04,22.0049991607666,22.235000610351562,21.725000381469727,21.975000381469727,12.645605087280273,44364400,KO
2005-06-11,21.799999237060547,22.100000381469727,21.700000762939453,22.024999618530273,12.6743803024292,50324200,KO
2005-06-18,21.899999618530273,22.024999618530273,21.065000534057617,21.100000381469727,12.21993350982666,48999200,KO
2005-06-25,21.125,21.4950008392334,20.834999084472656,21.104999542236328,12.2228364944458,62851200,KO
2005-07-02,21.229999542236328,21.424999237060547,20.69499969482422,21.364999771118164,12.373412132263184,47661000,KO
2005-07-09,21.350000381469727,21.665000915527344,21.270000457763672,21.540000915527344,12.474761962890625,52388600,KO
2005-07-16,21.540000915527344,22.28499984741211,21.454999923706055,22.014999389648438,12.749855995178223,71002600,KO
2005-07-23,22.040000915527344,22.30500030517578,21.719999313354492,21.8799991607666,12.67166805267334,55248000,KO
2005-07-30,21.9950008392334,22.350000381469727,21.799999237060547,22.030000686645508,12.758539199829102,50175200,KO
2005-08-06,22.024999618530273,22.21500015258789,21.700000762939453,21.790000915527344,12.619544982910156,39955800,KO
2005-08-13,21.75,22.354999542236328,21.55500030517578,22.19499969482422,12.854101181030273,62183400,KO
2005-08-20,22.280000686645508,22.375,21.75,21.78499984741211,12.616649627685547,50092000,KO
2005-08-27,21.68000030517578,22.155000686645508,21.559999465942383,21.950000762939453,12.712211608886719,53562200,KO
2005-09-03,22.174999237060547,22.354999542236328,21.84000015258789,22.024999618530273,12.755645751953125,56397400,KO
2005-09-10,21.950000762939453,22.200000762939453,21.614999771118164,21.700000762939453,12.56741714477539,82144200,KO
2005-09-17,21.674999237060547,21.774999618530273,20.924999237060547,21.174999237060547,12.341464042663574,63331200,KO
2005-09-24,21.274999618530273,21.69499969482422,21.0,21.594999313354492,12.586254119873047,62074000,KO
2005-10-01,21.604999542236328,21.799999237060547,21.020000457763672,21.100000381469727,12.297751426696777,61669400,KO
2005-10-08,21.06999969482422,21.145000457763672,20.75,21.03499984741211,12.259872436523438,61766400,KO
2005-10-15,20.975000381469727,21.469999313354492,20.639999389648438,20.96500015258789,12.219069480895996,71558600,KO
2005-10-22,21.09000015258789,21.485000610351562,21.030000686645508,21.415000915527344,12.481341361999512,55162600,KO
2005-10-29,21.299999237060547,21.485000610351562,21.014999389648438,21.149999618530273,12.326895713806152,64478400,KO
2005-11-05,21.174999237060547,21.3799991607666,21.0,21.3799991607666,12.460945129394531,47274400,KO
2005-11-12,21.360000610351562,21.395000457763672,20.934999465942383,21.100000381469727,12.297751426696777,58416400,KO
2005-11-19,21.15999984741211,21.459999084472656,21.020000457763672,21.399999618530273,12.472603797912598,40556600,KO
2005-11-26,21.475000381469727,21.639999389648438,21.30500030517578,21.40999984741211,12.47843074798584,62877600,KO
2005-12-03,21.354999542236328,21.514999389648438,20.625,20.7549991607666,12.176371574401855,71665800,KO
2005-12-10,20.71500015258789,20.860000610351562,20.385000228881836,20.604999542236328,12.088374137878418,82472200,KO
2005-12-17,20.55500030517578,20.8799991607666,20.5049991607666,20.575000762939453,12.070771217346191,52050600,KO
2005-12-24,20.549999237060547,20.674999237060547,20.155000686645508,20.155000686645508,11.82436752319336,46917600,KO
2005-12-31,20.395000457763672,20.780000686645508,20.174999237060547,20.704999923706055,12.14704418182373,67369800,KO
2006-01-07,20.7450008392334,20.905000686645508,20.524999618530273,20.655000686645508,12.117706298828125,65878200,KO
2006-01-14,20.540000915527344,20.639999389648438,19.68000030517578,20.045000076293945,11.759835243225098,54359400,KO
2006-01-21,20.0,20.9950008392334,20.0,20.985000610351562,12.311308860778809,71029200,KO
2006-01-28,20.924999237060547,20.979999542236328,20.260000228881836,20.440000534057617,11.991573333740234,63231400,KO
2006-02-04,20.415000915527344,20.739999771118164,20.30500030517578,20.579999923706055,12.073704719543457,80086600,KO
2006-02-11,20.690000534057617,20.950000762939453,20.315000534057617,20.895000457763672,12.258514404296875,68308600,KO
2006-02-18,20.895000457763672,21.170000076293945,20.799999237060547,21.114999771118164,12.387575149536133,52829200,KO
2006-02-25,21.139999389648438,21.290000915527344,20.78499984741211,20.899999618530273,12.261438369750977,62550600,KO
2006-03-04,20.885000228881836,21.46500015258789,20.850000381469727,21.385000228881836,12.545976638793945,64727000,KO
2006-03-11,21.295000076293945,21.434999465942383,21.204999923706055,21.395000457763672,12.551844596862793,68402600,KO
2006-03-18,21.40999984741211,21.4950008392334,21.100000381469727,21.329999923706055,12.605062484741211,64735800,KO
2006-03-25,21.280000686645508,21.325000762939453,20.905000686645508,20.934999465942383,12.3716402053833,57073600,KO
2006-04-01,21.049999237060547,21.114999771118164,20.655000686645508,20.674999237060547,12.21799373626709,56579800,KO
2006-04-08,20.674999237060547,21.0049991607666,20.450000762939453,20.6299991607666,12.191401481628418,37850400,KO
2006-04-15,20.649999618530273,21.1200008392334,20.43000030517578,20.924999237060547,12.365732192993164,62834000,KO
2006-04-22,20.875,21.06999969482422,20.625,20.979999542236328,12.398232460021973,61991600,KO
2006-04-29,21.045000076293945,21.44499969482422,20.899999618530273,21.354999542236328,12.619845390319824,70390000,KO
2006-05-06,21.424999237060547,21.8799991607666,21.40999984741211,21.59000015258789,12.758720397949219,87927600,KO
2006-05-13,21.594999313354492,22.100000381469727,21.524999618530273,21.825000762939453,12.897594451904297,86854000,KO
2006-05-20,21.774999618530273,22.3799991607666,21.690000534057617,22.2450008392334,13.145792007446289,76337200,KO
2006-05-27,22.104999542236328,22.15999984741211,21.780000686645508,21.94499969482422,12.968506813049316,53345800,KO
2006-06-03,21.895000457763672,21.940000534057617,21.524999618530273,21.774999618530273,12.868047714233398,76612800,KO
2006-06-10,21.834999084472656,21.84000015258789,21.2450008392334,21.604999542236328,12.767581939697266,75906000,KO
2006-06-17,21.604999542236328,21.665000915527344,21.309999465942383,21.375,12.722726821899414,47919200,KO
2006-06-24,21.364999771118164,21.7450008392334,21.135000228881836,21.510000228881836,12.803081512451172,68805600,KO
2006-07-01,21.600000381469727,21.795000076293945,21.420000076293945,21.59000015258789,12.850704193115234,33833400,KO
2006-07-08,21.649999618530273,22.040000915527344,21.184999465942383,21.325000762939453,12.69296932220459,60060200,KO
2006-07-15,21.280000686645508,22.15999984741211,21.270000457763672,21.950000762939453,13.064977645874023,80339200,KO
2006-07-22,21.934999465942383,22.334999084472656,21.860000610351562,22.260000228881836,13.249493598937988,64726800,KO
2006-07-29,22.260000228881836,22.395000457763672,21.875,21.924999237060547,13.05009937286377,52211000,KO
2006-08-05,21.924999237060547,22.09000015258789,21.739999771118164,21.8799991607666,13.023314476013184,40019200,KO
2006-08-12,21.9950008392334,22.229999542236328,21.8799991607666,22.155000686645508,13.186994552612305,47349600,KO
2006-08-19,22.174999237060547,22.309999465942383,22.040000915527344,22.260000228881836,13.249493598937988,39259400,KO
2006-08-26,22.260000228881836,22.700000762939453,22.174999237060547,22.53499984741211,13.41317367553711,50296600,KO
2006-09-02,22.5049991607666,22.53499984741211,22.15999984741211,22.299999237060547,13.273300170898438,41429600,KO
2006-09-09,22.149999618530273,22.485000610351562,22.149999618530273,22.299999237060547,13.273300170898438,53737800,KO
2006-09-16,22.260000228881836,22.395000457763672,21.969999313354492,21.9950008392334,13.183025360107422,47331000,KO
2006-09-23,22.084999084472656,22.4950008392334,22.0049991607666,22.34000015258789,13.38980770111084,53479400,KO
2006-09-30,22.450000762939453,22.475000381469727,21.895000457763672,22.3799991607666,13.413778305053711,49503600,KO
2006-10-07,22.274999618530273,22.329999923706055,21.93000030517578,22.010000228881836,13.192015647888184,79266400,KO
2006-10-14,22.075000762939453,23.559999465942383,21.860000610351562,23.375,14.010148048400879,139902800,KO
2006-10-21,23.375,23.75,23.350000381469727,23.434999465942383,14.046111106872559,94500800,KO
2006-10-28,23.485000610351562,23.594999313354492,23.200000762939453,23.25,13.935225486755371,61019400,KO
2006-11-04,23.350000381469727,23.5049991607666,23.139999389648438,23.235000610351562,13.926233291625977,75802400,KO
2006-11-11,23.204999923706055,23.684999465942383,23.079999923706055,23.6299991607666,14.162986755371094,83531800,KO
2006-11-18,23.55500030517578,23.68000030517578,23.40999984741211,23.459999084472656,14.061086654663086,36273400,KO
2006-11-25,23.43000030517578,23.5049991607666,23.114999771118164,23.28499984741211,13.956202507019043,85112400,KO
2006-12-02,23.364999771118164,24.489999771118164,23.270000457763672,24.454999923706055,14.755454063415527,110539800,KO
2006-12-09,24.424999237060547,24.674999237060547,24.190000534057617,24.46500015258789,14.761488914489746,86959600,KO
2006-12-16,24.424999237060547,24.549999237060547,24.125,24.190000534057617,14.595559120178223,60264600,KO
2006-12-23,24.204999923706055,24.405000686645508,24.094999313354492,24.125,14.556343078613281,35127800,KO
2006-12-30,24.18000030517578,24.440000534057617,24.084999084472656,24.1299991607666,14.559353828430176,39170800,KO
2007-01-06,24.0049991607666,24.434999465942383,24.0049991607666,24.274999618530273,14.646846771240234,64879800,KO
2007-01-13,24.239999771118164,24.5,24.03499984741211,24.1299991607666,14.559353828430176,55316600,KO
2007-01-20,24.05500030517578,24.174999237060547,23.899999618530273,23.915000915527344,14.429632186889648,59045000,KO
2007-01-27,23.8799991607666,24.204999923706055,23.7450008392334,24.1200008392334,14.553327560424805,50770400,KO
2007-02-03,24.05500030517578,24.1200008392334,23.81999969482422,23.8799991607666,14.4085111618042,48509000,KO
2007-02-10,23.924999237060547,24.274999618530273,23.790000915527344,23.934999465942383,14.441696166992188,102871200,KO
2007-02-17,23.760000228881836,23.96500015258789,23.59000015258789,23.6299991607666,14.257673263549805,80555600,KO
2007-02-24,23.850000381469727,23.950000762939453,22.780000686645508,22.94499969482422,13.844361305236816,138049400,KO
2007-03-03,22.950000762939453,23.834999084472656,22.885000228881836,23.78499984741211,14.351187705993652,124541600,KO
2007-03-10,23.78499984741211,23.9950008392334,23.295000076293945,23.604999542236328,14.242588996887207,138051000,KO
2007-03-17,23.670000076293945,24.219999313354492,23.520000457763672,24.024999618530273,14.599526405334473,86829600,KO
2007-03-24,23.975000381469727,24.25,23.424999237060547,24.0,14.584334373474121,87159000,KO
2007-03-31,24.100000381469727,24.885000228881836,24.024999618530273,24.760000228881836,15.04616928100586,81638800,KO
2007-04-07,24.799999237060547,25.155000686645508,24.325000762939453,24.940000534057617,15.155552864074707,94666200,KO
2007-04-14,25.0049991607666,26.09000015258789,24.96500015258789,26.045000076293945,15.827035903930664,133324600,KO
2007-04-21,26.045000076293945,26.114999771118164,25.684999465942383,26.030000686645508,15.817922592163086,81032800,KO
2007-04-28,25.959999084472656,26.65999984741211,25.924999237060547,26.604999542236328,16.167341232299805,95772600,KO
2007-05-05,26.604999542236328,26.825000762939453,26.084999084472656,26.344999313354492,16.009347915649414,68477200,KO
2007-05-12,26.270000457763672,26.4950008392334,26.045000076293945,26.315000534057617,15.99111270904541,106376400,KO
2007-05-19,26.315000534057617,26.40999984741211,25.575000762939453,25.94499969482422,15.766267776489258,96902200,KO
2007-05-26,26.014999389648438,26.729999542236328,25.954999923706055,26.399999618530273,16.042762756347656,84324800,KO
2007-06-02,26.3799991607666,26.399999618530273,25.514999389648438,25.834999084472656,15.699419975280762,83042000,KO
2007-06-09,25.834999084472656,26.06999969482422,25.530000686645508,25.790000915527344,15.672080039978027,108965400,KO
2007-06-16,25.790000915527344,26.1299991607666,25.55500030517578,25.809999465942383,15.789198875427246,101451600,KO
2007-06-23,25.834999084472656,26.475000381469727,25.75,26.155000686645508,16.000255584716797,97060600,KO
2007-06-30,26.325000762939453,26.5,26.149999618530273,26.299999237060547,16.088964462280273,49892400,KO
2007-07-07,26.364999771118164,26.6299991607666,25.899999618530273,26.55500030517578,16.24495506286621,86009400,KO
2007-07-14,26.700000762939453,27.2450008392334,26.405000686645508,26.604999542236328,16.275550842285156,131929600,KO
2007-07-21,26.665000915527344,27.110000610351562,26.110000610351562,26.139999389648438,15.99108600616455,111780400,KO
2007-07-28,26.530000686645508,27.125,25.895000457763672,26.639999389648438,16.296958923339844,106182000,KO
2007-08-04,26.575000762939453,28.354999542236328,26.575000762939453,27.489999771118164,16.816944122314453,135123200,KO
2007-08-11,27.4950008392334,28.424999237060547,26.415000915527344,27.225000381469727,16.654829025268555,117058200,KO
2007-08-18,27.190000534057617,27.440000534057617,26.809999465942383,27.0,16.517189025878906,75478200,KO
2007-08-25,26.989999771118164,27.075000762939453,26.540000915527344,26.889999389648438,16.449893951416016,70642400,KO
2007-09-01,26.834999084472656,27.520000457763672,26.600000381469727,27.295000076293945,16.697649002075195,74384400,KO
2007-09-08,27.299999237060547,28.280000686645508,27.145000457763672,28.200000762939453,17.25128746032715,92455400,KO
2007-09-15,28.0,28.43000030517578,27.520000457763672,28.274999618530273,17.40347671508789,92730000,KO
2007-09-22,28.2549991607666,28.889999389648438,28.2549991607666,28.735000610351562,17.68661117553711,78214800,KO
2007-09-29,28.80500030517578,29.165000915527344,28.684999465942383,29.03499984741211,17.87125587463379,72543600,KO
2007-10-06,28.979999542236328,29.100000381469727,28.459999084472656,28.899999618530273,17.788162231445312,58890800,KO
2007-10-13,29.045000076293945,29.875,28.579999923706055,29.3799991607666,18.083608627319336,105789400,KO
2007-10-20,29.270000457763672,30.795000076293945,29.19499969482422,30.78499984741211,18.948396682739258,84289200,KO
2007-10-27,30.75,31.075000762939453,30.0049991607666,30.2549991607666,18.622175216674805,84517400,KO
2007-11-03,30.25,30.875,29.950000762939453,30.415000915527344,18.72066307067871,91898800,KO
2007-11-10,30.31999969482422,31.360000610351562,29.825000762939453,31.309999465942383,19.271533966064453,91233600,KO
2007-11-17,31.25,31.725000381469727,30.959999084472656,31.149999618530273,19.173053741455078,65979600,KO
2007-11-24,31.174999237060547,31.655000686645508,30.799999237060547,31.049999237060547,19.11150550842285,100023600,KO
2007-12-01,31.049999237060547,31.875,30.7549991607666,31.575000762939453,19.54013442993164,77851000,KO
2007-12-08,31.540000915527344,32.15999984741211,31.440000534057617,31.905000686645508,19.74435806274414,80490000,KO
2007-12-15,32.0,32.07500076293945,30.940000534057617,31.53499984741211,19.515378952026367,102411800,KO
2007-12-22,31.520000457763672,31.725000381469727,31.0,31.135000228881836,19.267845153808594,30154400,KO
2007-12-29,31.030000686645508,31.354999542236328,30.364999771118164,30.924999237060547,19.137887954711914,59113000,KO
2008-01-05,31.049999237060547,32.79499816894531,30.950000762939453,31.885000228881836,19.731977462768555,141706800,KO
2008-01-12,31.875,32.2599983215332,30.079999923706055,30.3700008392334,18.79442024230957,142296000,KO
2008-01-19,29.364999771118164,30.170000076293945,28.2450008392334,29.204999923706055,18.073463439941406,126254200,KO
2008-01-26,29.184999465942383,29.985000610351562,28.6200008392334,29.6299991607666,18.336477279663086,108803800,KO
2008-02-02,29.709999084472656,29.889999389648438,28.655000686645508,29.625,18.333377838134766,100376800,KO
2008-02-09,29.674999237060547,30.25,29.0049991607666,29.3799991607666,18.181760787963867,112298400,KO
2008-02-16,29.5,29.524999618530273,28.69499969482422,29.1299991607666,18.027053833007812,64283600,KO
2008-02-23,29.100000381469727,30.204999923706055,29.09000015258789,29.229999542236328,18.088939666748047,84036800,KO
2008-03-01,29.174999237060547,30.0,29.174999237060547,29.424999237060547,18.209613800048828,81573600,KO
2008-03-08,29.424999237060547,29.84000015258789,28.565000534057617,28.764999389648438,17.80116844177246,115420400,KO
2008-03-15,28.450000762939453,30.56999969482422,28.375,30.520000457763672,19.008710861206055,94282200,KO
2008-03-22,30.625,30.950000762939453,30.270000457763672,30.469999313354492,18.977575302124023,76385600,KO
2008-03-29,30.399999618530273,30.75,30.100000381469727,30.125,18.762697219848633,94020600,KO
2008-04-05,30.135000228881836,30.75,29.934999465942383,30.145000457763672,18.775156021118164,79541400,KO
2008-04-12,30.19499969482422,30.920000076293945,29.825000762939453,30.05500030517578,18.719097137451172,105503000,KO
2008-04-19,29.959999084472656,30.5,29.479999542236328,29.665000915527344,18.476192474365234,80329000,KO
2008-04-26,29.665000915527344,29.950000762939453,29.184999465942383,29.385000228881836,18.30179786682129,85972800,KO
2008-05-03,29.385000228881836,29.489999771118164,27.915000915527344,28.075000762939453,17.485898971557617,106210800,KO
2008-05-10,28.09000015258789,28.700000762939453,28.0,28.53499984741211,17.77240753173828,93316600,KO
2008-05-17,28.549999237060547,29.520000457763672,28.225000381469727,29.315000534057617,18.258203506469727,118981800,KO
2008-05-24,29.274999618530273,29.420000076293945,28.510000228881836,28.6299991607666,17.831567764282227,91196600,KO
2008-05-31,28.524999618530273,28.684999465942383,27.8700008392334,27.899999618530273,17.37690544128418,93582000,KO
2008-06-07,27.75,29.299999237060547,26.959999084472656,27.709999084472656,17.25856590270996,156291200,KO
2008-06-14,27.709999084472656,27.760000228881836,26.46500015258789,26.829999923706055,16.820659637451172,148584800,KO
2008-06-21,26.924999237060547,27.309999465942383,25.915000915527344,25.920000076293945,16.250144958496094,129694000,KO
2008-06-28,25.93000030517578,26.450000762939453,25.434999465942383,25.739999771118164,16.137304306030273,112892400,KO
2008-07-05,25.834999084472656,25.889999389648438,24.760000228881836,25.135000228881836,15.758007049560547,130505200,KO
2008-07-12,25.270000457763672,26.299999237060547,24.825000762939453,25.014999389648438,15.68277645111084,206477000,KO
2008-07-19,25.049999237060547,26.44499969482422,24.719999313354492,26.030000686645508,16.31911849975586,128921200,KO
2008-07-26,26.0,26.610000610351562,25.5,26.56999969482422,16.657655715942383,104144600,KO
2008-08-02,26.559999465942383,27.764999389648438,26.450000762939453,27.704999923706055,17.36923599243164,107729200,KO
2008-08-09,27.56999969482422,27.920000076293945,27.059999465942383,27.530000686645508,17.259517669677734,89215000,KO
2008-08-16,27.53499984741211,27.68000030517578,26.610000610351562,27.184999465942383,17.043224334716797,75218400,KO
2008-08-23,27.06999969482422,27.295000076293945,26.020000457763672,26.03499984741211,16.32224464416504,74088200,KO
2008-08-30,26.110000610351562,26.479999542236328,25.600000381469727,25.96500015258789,16.278366088867188,92355800,KO
2008-09-06,26.360000610351562,27.290000915527344,26.149999618530273,27.25,17.08397102355957,124152800,KO
2008-09-13,26.8799991607666,27.885000228881836,25.059999465942383,26.360000610351562,16.643543243408203,190682400,KO
2008-09-20,26.2549991607666,26.329999923706055,24.934999465942383,26.239999771118164,16.56777000427246,124473400,KO
2008-09-27,26.040000915527344,27.5,25.204999923706055,26.28499984741211,16.596181869506836,161685600,KO
2008-10-04,25.670000076293945,26.145000457763672,20.145000457763672,20.75,13.101419448852539,250003600,KO
2008-10-11,21.71500015258789,23.764999389648438,21.065000534057617,22.100000381469727,13.953805923461914,259499400,KO
2008-10-18,22.545000076293945,23.565000534057617,20.5,20.80500030517578,13.136144638061523,178710000,KO
2008-10-25,20.575000762939453,23.0,20.5,22.030000686645508,13.909605026245117,153163200,KO
2008-11-01,22.2549991607666,23.4950008392334,21.93000030517578,23.125,14.600980758666992,129030800,KO
2008-11-08,23.434999465942383,23.645000457763672,21.405000686645508,22.510000228881836,14.212671279907227,156005400,KO
2008-11-15,22.309999465942383,22.46500015258789,20.25,22.0,13.890655517578125,194348600,KO
2008-11-22,22.2450008392334,23.454999923706055,21.850000381469727,23.434999465942383,14.796709060668945,103006000,KO
2008-11-29,23.094999313354492,23.28499984741211,21.469999313354492,22.989999771118164,14.63917350769043,154052800,KO
2008-12-06,23.2450008392334,23.530000686645508,21.5,22.28499984741211,14.190247535705566,146648600,KO
2008-12-13,22.440000534057617,23.395000457763672,21.920000076293945,22.21500015258789,14.145683288574219,163511600,KO
2008-12-20,22.364999771118164,22.565000534057617,21.93000030517578,22.290000915527344,14.193435668945312,57496200,KO
2008-12-27,22.43000030517578,23.0,21.860000610351562,22.950000762939453,14.6137056350708,61858600,KO
2009-01-03,22.78499984741211,22.985000610351562,22.110000610351562,22.299999237060547,14.199803352355957,103015400,KO
2009-01-10,22.229999542236328,22.334999084472656,21.135000228881836,21.920000076293945,13.957833290100098,126540600,KO
2009-01-17,21.889999389648438,22.25,20.780000686645508,21.100000381469727,13.435689926147461,106877600,KO
2009-01-24,21.149999618530273,22.2450008392334,21.059999465942383,21.360000610351562,13.60124683380127,107463000,KO
2009-01-31,21.104999542236328,21.844999313354492,20.764999389648438,21.774999618530273,13.865500450134277,93066000,KO
2009-02-07,21.65999984741211,22.225000381469727,20.139999389648438,21.924999237060547,13.96101188659668,170376400,KO
2009-02-14,21.5,21.860000610351562,21.125,21.420000076293945,13.639450073242188,94515600,KO
2009-02-21,21.510000228881836,21.639999389648438,20.225000381469727,20.424999237060547,13.005870819091797,132808800,KO
2009-02-28,20.225000381469727,20.360000610351562,18.719999313354492,19.549999237060547,12.448705673217773,171814000,KO
2009-03-07,19.739999771118164,20.725000381469727,19.325000762939453,20.610000610351562,13.123677253723145,147433200,KO
2009-03-14,20.729999542236328,21.56999969482422,20.40999984741211,21.31999969482422,13.719415664672852,133344800,KO
2009-03-21,21.579999923706055,22.600000381469727,21.5,22.549999237060547,14.510918617248535,123777000,KO
2009-03-28,22.25,22.915000915527344,21.71500015258789,22.485000610351562,14.46908950805664,110810200,KO
2009-04-04,22.350000381469727,22.864999771118164,22.229999542236328,22.4950008392334,14.475523948669434,61548800,KO
2009-04-11,22.475000381469727,22.7549991607666,21.905000686645508,22.510000228881836,14.485176086425781,86049800,KO
2009-04-18,22.424999237060547,22.5,21.28499984741211,21.395000457763672,13.767683029174805,151508400,KO
2009-04-25,21.209999084472656,22.03499984741211,21.0,21.235000610351562,13.66472053527832,119537000,KO
2009-05-02,21.299999237060547,21.875,21.114999771118164,21.459999084472656,13.809505462646484,119887400,KO
2009-05-09,21.364999771118164,22.584999084472656,21.270000457763672,22.479999542236328,14.465879440307617,147900000,KO
2009-05-16,22.56999969482422,23.854999542236328,22.34000015258789,23.649999618530273,15.218770027160645,146673400,KO
2009-05-23,23.5,24.579999923706055,23.18000030517578,24.579999923706055,15.817222595214844,112226600,KO
2009-05-30,24.625,24.969999313354492,24.354999542236328,24.719999313354492,15.90732192993164,144516800,KO
2009-06-06,24.614999771118164,24.815000534057617,24.024999618530273,24.44499969482422,15.730352401733398,102199800,KO
2009-06-13,24.30500030517578,24.94499969482422,23.90999984741211,24.405000686645508,15.838754653930664,105023000,KO
2009-06-20,24.260000228881836,24.405000686645508,23.59000015258789,24.065000534057617,15.618098258972168,104694400,KO
2009-06-27,24.06999969482422,24.799999237060547,23.905000686645508,24.440000534057617,15.86147689819336,95385600,KO
2009-07-04,24.34000015258789,24.584999084472656,24.010000228881836,24.155000686645508,15.676509857177734,88148000,KO
2009-07-11,24.190000534057617,25.440000534057617,24.049999237060547,25.15999984741211,16.328752517700195,91731000,KO
2009-07-18,25.30500030517578,25.514999389648438,24.420000076293945,24.68000030517578,16.017236709594727,119525200,KO
2009-07-25,24.68000030517578,25.25,24.5,24.920000076293945,16.17299461364746,86721000,KO
2009-08-01,25.014999389648438,25.075000762939453,24.5,24.670000076293945,16.0107479095459,78143200,KO
2009-08-08,24.6299991607666,24.739999771118164,23.709999084472656,24.235000610351562,15.728425025939941,92270000,KO
2009-08-15,24.219999313354492,24.989999771118164,24.059999465942383,24.954999923706055,16.195707321166992,78290600,KO
2009-08-22,24.899999618530273,24.899999618530273,24.344999313354492,24.530000686645508,15.919879913330078,84362600,KO
2009-08-29,24.420000076293945,25.149999618530273,24.190000534057617,24.975000381469727,16.208683013916016,124395800,KO
2009-09-05,24.969999313354492,25.8700008392334,24.860000610351562,25.7549991607666,16.714900970458984,102771800,KO
2009-09-12,25.540000915527344,27.059999465942383,25.454999923706055,26.8799991607666,17.587589263916016,238519800,KO
2009-09-19,26.739999771118164,26.8799991607666,26.084999084472656,26.485000610351562,17.329137802124023,110992400,KO
2009-09-26,26.514999389648438,27.040000915527344,26.299999237060547,26.934999465942383,17.62357521057129,114030400,KO
2009-10-03,26.905000686645508,27.639999389648438,26.649999618530273,27.325000762939453,17.878747940063477,85284600,KO
2009-10-10,27.415000915527344,27.625,27.174999237060547,27.5049991607666,17.996524810791016,90364800,KO
2009-10-17,27.56999969482422,27.75,26.559999465942383,26.6200008392334,17.41746711730957,102097200,KO
2009-10-24,26.540000915527344,27.149999618530273,26.354999542236328,26.655000686645508,17.44036865234375,88939200,KO
2009-10-31,26.7549991607666,27.25,26.385000228881836,27.2450008392334,17.826404571533203,76019000,KO
2009-11-07,27.295000076293945,28.350000381469727,27.084999084472656,28.229999542236328,18.470888137817383,88221400,KO
2009-11-14,28.325000762939453,28.844999313354492,28.020000457763672,28.739999771118164,18.804584503173828,81688600,KO
2009-11-21,28.854999542236328,29.21500015258789,28.200000762939453,28.59000015258789,18.706439971923828,63179800,KO
2009-11-28,28.645000457763672,29.1299991607666,28.399999618530273,28.7450008392334,18.94150161743164,93013000,KO
2009-12-05,28.479999542236328,29.700000762939453,28.350000381469727,29.55500030517578,19.47524642944336,115681800,KO
2009-12-12,29.55500030517578,29.725000381469727,28.155000686645508,28.459999084472656,18.753698348999023,114784800,KO
2009-12-19,28.510000228881836,28.80500030517578,28.450000762939453,28.719999313354492,18.925031661987305,43479800,KO
2009-12-26,28.704999923706055,28.985000610351562,28.46500015258789,28.5,18.780054092407227,37704600,KO
2010-01-02,28.579999923706055,28.610000610351562,27.375,27.575000762939453,18.170530319213867,98254400,KO
2010-01-09,27.575000762939453,28.71500015258789,27.399999618530273,28.145000457763672,18.546127319335938,106923000,KO
2010-01-16,28.110000610351562,28.2450008392334,26.989999771118164,27.1200008392334,17.87070655822754,84373800,KO
2010-01-23,27.2450008392334,27.469999313354492,26.850000381469727,27.125,17.874004364013672,95835000,KO
2010-01-30,27.2549991607666,27.604999542236328,26.264999389648438,26.545000076293945,17.491809844970703,97933400,KO
2010-02-06,26.635000228881836,27.489999771118164,26.28499984741211,26.989999771118164,17.785045623779297,117901000,KO
2010-02-13,27.2549991607666,27.959999084472656,26.96500015258789,27.860000610351562,18.358327865600586,72613400,KO
2010-02-20,27.899999618530273,27.93000030517578,26.114999771118164,26.360000610351562,17.36991310119629,169537800,KO
2010-02-27,26.610000610351562,27.520000457763672,26.395000457763672,27.350000381469727,18.022268295288086,143752000,KO
2010-03-06,27.360000610351562,27.434999465942383,26.5,26.674999237060547,17.577470779418945,115025400,KO
2010-03-13,26.864999771118164,27.530000686645508,26.684999465942383,27.375,18.18637466430664,139343200,KO
2010-03-20,27.2450008392334,27.68000030517578,27.200000762939453,27.325000762939453,18.153162002563477,87176800,KO
2010-03-27,27.399999618530273,27.71500015258789,27.25,27.649999618530273,18.36907196044922,64753200,KO
2010-04-03,27.780000686645508,27.780000686645508,26.719999313354492,27.295000076293945,18.133228302001953,100964200,KO
2010-04-10,27.325000762939453,27.56999969482422,27.065000534057617,27.485000610351562,18.259456634521484,101277200,KO
2010-04-17,27.489999771118164,27.65999984741211,26.8700008392334,26.940000534057617,17.89739418029785,120211600,KO
2010-04-24,27.0,27.174999237060547,26.280000686645508,26.725000381469727,17.754552841186523,107033000,KO
2010-05-01,26.854999542236328,27.100000381469727,25.604999542236328,26.334999084472656,17.495466232299805,154524200,KO
2010-05-08,26.924999237060547,27.049999237060547,26.43000030517578,26.670000076293945,17.718019485473633,127670000,KO
2010-05-15,26.739999771118164,26.860000610351562,25.149999618530273,25.795000076293945,17.1367130279541,122472000,KO
2010-05-22,25.604999542236328,25.975000381469727,24.969999313354492,25.700000762939453,17.073604583740234,124374800,KO
